time_stamp,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,latlong
7/27/2016 10:47,323.1,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.8,2.8,N,0,36.44312:-121.83297
7/27/2016 10:47,323.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.5,6,N,0,36.4387:-121.81618
7/27/2016 10:47,309.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.5,2.8,N,0,36.44438:-121.83775
7/27/2016 10:47,312.7,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.9,2.3,N,0,36.43927:-121.84066
7/27/2016 10:47,335.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.9,4.7,N,0,36.37757:-121.80785
7/27/2016 10:47,315.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.2,2.3,N,0,36.36914:-121.79836
7/27/2016 10:47,312.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.9,2.3,N,0,36.36242:-121.79535
7/27/2016 10:47,342,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.9,4.4,N,0,36.35536:-121.79105
7/27/2016 10:47,325.5,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,293.7,4.4,N,0,36.35387:-121.78547
7/27/2016 10:47,318,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,293.8,5.5,N,0,36.35672:-121.79613
7/27/2016 10:47,318,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294,4.8,N,0,36.35518:-121.81237
7/27/2016 10:47,306.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.9,3.6,N,0,36.37953:-121.81517
7/27/2016 10:47,319.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.1,5.2,N,0,36.37658:-121.80415
7/27/2016 10:47,304.8,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294,2.3,N,0,36.39176:-121.86097
7/27/2016 10:47,315.5,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,292.5,2.2,N,0,36.39368:-121.86813
7/27/2016 10:47,313.8,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,293.4,2.2,N,0,36.39911:-121.86648
7/27/2016 10:47,339.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,297.2,4.4,N,0,36.3734:-121.81429
7/27/2016 10:47,322.1,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296,5.3,N,0,36.37034:-121.80289
7/27/2016 10:47,326.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296,2.3,N,0,36.36783:-121.79349
7/27/2016 10:47,310.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.1,19.5,N,0,36.37431:-121.81768
7/27/2016 10:47,330.5,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.2,2.9,N,0,36.35396:-121.80781
7/27/2016 10:47,316.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,293.8,2.9,N,0,36.35282:-121.80357
7/27/2016 10:47,316.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.2,3.3,N,0,36.43831:-121.83904
7/27/2016 10:47,309.1,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.6,2.6,N,0,36.43616:-121.83109
7/27/2016 10:47,312.5,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.5,7.8,N,0,36.43505:-121.82701
7/27/2016 10:47,328.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,297.1,2.4,N,0,36.42791:-121.82236
7/27/2016 10:47,313.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.2,4.2,N,0,36.42912:-121.82684
7/27/2016 10:47,309.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.6,2.4,N,0,36.42192:-121.82201
7/27/2016 10:47,312.4,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.1,2.3,N,0,36.43806:-121.83604
7/27/2016 10:47,314.4,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.4,3.9,N,0,36.43597:-121.82815
7/27/2016 10:47,307.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.4,5.5,N,0,36.43007:-121.82809
7/27/2016 10:47,319,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.9,5.5,N,0,36.42886:-121.82352
7/27/2016 10:47,307.8,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.7,1.5,N,0,36.4229:-121.82321
7/27/2016 10:47,319.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.5,2,N,0,36.38246:-121.82613
7/27/2016 10:47,309.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.3,2,N,0,36.38148:-121.82246
7/27/2016 10:47,353.4,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,297.8,32.2,N,0,36.37704:-121.82789
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,311.2,32.2,N,0,36.37611:-121.8244
7/27/2016 10:47,344.5,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,298.7,19.5,N,0,36.3752:-121.82101
7/27/2016 10:47,326,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.1,6.2,N,0,36.37535:-121.8436
7/27/2016 10:47,348.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.2,6.2,N,0,36.37429:-121.83961
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,305.1,32.2,N,0,36.37145:-121.82905
7/27/2016 10:47,316.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.2,15.4,N,0,36.37234:-121.83234
7/27/2016 10:47,317,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.5,32.2,N,0,36.37059:-121.82582
7/27/2016 10:47,348.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.5,8.5,N,0,36.37098:-121.84927
7/27/2016 10:47,319.7,0.39,0.6,7/27/2016,1047,N,VIIRS,n,1,289.9,2.2,N,0,36.41176:-121.89192
7/27/2016 10:47,320.1,0.39,0.6,7/27/2016,1047,N,VIIRS,n,1,288.8,2.6,N,0,36.41913:-121.89758
7/27/2016 10:47,305.4,0.39,0.6,7/27/2016,1047,N,VIIRS,n,1,290.5,0.8,N,0,36.42469:-121.89645
7/27/2016 10:47,331.5,0.39,0.6,7/27/2016,1047,N,VIIRS,n,1,291.8,50.1,N,0,36.49226:-121.88676
7/27/2016 10:47,347.5,0.39,0.6,7/27/2016,1047,N,VIIRS,n,1,316.1,50.1,N,0,36.49367:-121.89204
7/27/2016 10:47,336.7,0.39,0.6,7/27/2016,1047,N,VIIRS,n,1,293.5,51.7,N,0,36.4951:-121.89739
7/27/2016 10:47,303.3,0.39,0.6,7/27/2016,1047,N,VIIRS,n,1,291.9,1.6,N,0,36.49863:-121.88866
7/27/2016 10:47,323.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.4,8.9,N,0,36.39325:-121.80029
7/27/2016 10:47,310,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.8,2.6,N,0,36.39918:-121.80042
7/27/2016 10:47,352.7,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.8,9.5,N,0,36.41669:-121.79976
7/27/2016 10:47,335.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.5,5.6,N,0,36.41545:-121.79822
7/27/2016 10:47,306.1,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,293.9,3.1,N,0,36.42564:-121.81402
7/27/2016 10:47,302.5,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,290.4,5.2,N,0,36.33456:-121.84526
7/27/2016 10:47,324.4,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,290.7,5.2,N,0,36.33348:-121.84118
7/27/2016 10:47,328.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.6,5.2,N,0,36.33927:-121.8408
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,296.9,5.2,N,0,36.34038:-121.84499
7/27/2016 10:47,315.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,290.7,2.7,N,0,36.33395:-121.8431
7/27/2016 10:47,308.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.1,4.5,N,0,36.33862:-121.83854
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,296.8,8.5,N,0,36.37203:-121.85317
7/27/2016 10:47,326.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295,5,N,0,36.36995:-121.84545
7/27/2016 10:47,305.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,292,6.4,N,0,36.37308:-121.85708
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,297.8,8.5,N,0,36.36678:-121.85555
7/27/2016 10:47,329.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.9,8.5,N,0,36.36585:-121.85209
7/27/2016 10:47,315,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,291.6,6.4,N,0,36.36775:-121.85918
7/27/2016 10:47,339.8,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.9,6.9,N,0,36.36165:-121.85839
7/27/2016 10:47,310.4,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,293,5.5,N,0,36.36265:-121.86212
7/27/2016 10:47,315.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.8,4.3,N,0,36.35378:-121.85104
7/27/2016 10:47,308.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.4,3.9,N,0,36.35277:-121.84727
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,298,10.4,N,0,36.34805:-121.85165
7/27/2016 10:47,317.4,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.8,10.4,N,0,36.34917:-121.8558
7/27/2016 10:47,309.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.6,8.2,N,0,36.34576:-121.84315
7/27/2016 10:47,347.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295,10.4,N,0,36.34212:-121.85152
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,296.3,8.2,N,0,36.34092:-121.84704
7/27/2016 10:47,355.5,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.7,8.2,N,0,36.33976:-121.84276
7/27/2016 10:47,305.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,293.4,11,N,0,36.34271:-121.8539
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,304.9,8.9,N,0,36.38696:-121.79881
7/27/2016 10:47,328.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.8,9.4,N,0,36.38589:-121.79484
7/27/2016 10:47,329.1,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,297.9,5.2,N,0,36.38214:-121.80286
7/27/2016 10:47,319.8,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.5,4.4,N,0,36.38013:-121.79535
7/27/2016 10:47,323.1,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.8,4.7,N,0,36.37855:-121.81149
7/27/2016 10:47,321.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296,4.4,N,0,36.37246:-121.8108
7/27/2016 10:47,320.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.1,5,N,0,36.36892:-121.84158
7/27/2016 10:47,321.1,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.8,3.8,N,0,36.36691:-121.83406
7/27/2016 10:47,347.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.9,9.7,N,0,36.36589:-121.83028
7/27/2016 10:47,351.7,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,297.3,8.2,N,0,36.3469:-121.84739
7/27/2016 10:47,313.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.4,3.8,N,0,36.36309:-121.84182
7/27/2016 10:47,317.2,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.3,3.8,N,0,36.36791:-121.8378
7/27/2016 10:47,327,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294,4.4,N,0,36.38615:-121.86198
7/27/2016 10:47,353.1,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,297.6,6.9,N,0,36.43776:-121.81522
7/27/2016 10:47,348.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.6,6.9,N,0,36.43665:-121.81108
7/27/2016 10:47,324.4,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.6,6.9,N,0,36.43275:-121.81849
7/27/2016 10:47,347.9,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.9,6.9,N,0,36.43167:-121.8145
7/27/2016 10:47,312.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.1,2.4,N,0,36.42676:-121.81815
7/27/2016 10:47,334.3,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.2,7.7,N,0,36.41686:-121.80338
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,300,14.2,N,0,36.43769:-121.81236
7/27/2016 10:47,367,0.4,0.6,7/27/2016,1047,N,VIIRS,h,1,298.5,3.8,N,0,36.43266:-121.81562
7/27/2016 10:47,317.1,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.6,3.8,N,0,36.43153:-121.81133
7/27/2016 10:47,319.8,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,296.1,3.8,N,0,36.42773:-121.81921
7/27/2016 10:47,315.5,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,295.2,3.8,N,0,36.42664:-121.8151
7/27/2016 10:47,313.6,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.9,1.5,N,0,36.42177:-121.81896
7/27/2016 10:47,310.8,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,294.7,8.9,N,0,36.38796:-121.80259
7/27/2016 10:47,349,0.4,0.6,7/27/2016,1047,N,VIIRS,n,1,299.1,5.2,N,0,36.38112:-121.79905
7/27/2016 20:27,341.6,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,304.1,16,N,0,36.35023:-121.86436
7/27/2016 20:27,351.3,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,300.7,24.6,N,0,36.43574:-121.82121
7/27/2016 20:27,346.3,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,302.3,12,N,0,36.43747:-121.8276
7/27/2016 20:27,343.5,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,296.9,8.6,N,0,36.37596:-121.84467
7/27/2016 20:27,330.1,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,295.8,8.6,N,0,36.37296:-121.83555
7/27/2016 20:27,344.1,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,296.5,11,N,0,36.37521:-121.8263
7/27/2016 20:27,351.1,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,298.6,38.7,N,0,36.41253:-121.8014
7/27/2016 20:27,347.2,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,295.1,51.3,N,0,36.3881:-121.79478
7/27/2016 20:27,334.6,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,297.3,23.5,N,0,36.46704:-121.86375
7/27/2016 20:27,342.6,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,299.7,10.9,N,0,36.46843:-121.85806
7/27/2016 20:27,354.1,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,304.5,24.6,N,0,36.46099:-121.86712
7/27/2016 20:27,347.3,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,296.9,8.8,N,0,36.46374:-121.85589
7/27/2016 20:27,334.8,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,296.7,8.8,N,0,36.46525:-121.84972
7/27/2016 20:27,343.9,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,299.2,8.8,N,0,36.45918:-121.85321
7/27/2016 20:27,335.5,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,298.3,8.8,N,0,36.46075:-121.84679
7/27/2016 20:27,339,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,303,22.3,N,0,36.44679:-121.83987
7/27/2016 20:27,354.9,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,307.4,44.6,N,0,36.44819:-121.83418
7/27/2016 20:27,333.7,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,300.5,22.3,N,0,36.44194:-121.83839
7/27/2016 20:27,349.7,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,299.3,44.6,N,0,36.44342:-121.83234
7/27/2016 20:27,347.6,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,299.9,24.6,N,0,36.43882:-121.82984
7/27/2016 20:27,342.4,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,301.4,7.3,N,0,36.4391:-121.84253
7/27/2016 20:27,339.1,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,296.7,12,N,0,36.44206:-121.83021
7/27/2016 20:27,334.4,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,296.8,10.7,N,0,36.37909:-121.8104
7/27/2016 20:27,367,0.61,0.54,7/27/2016,2027,N,VIIRS,h,1,296,54.7,N,0,36.37829:-121.79229
7/27/2016 20:27,350.5,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,307,52.5,N,0,36.37156:-121.79855
7/27/2016 20:27,338.8,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,302,11.5,N,0,36.35983:-121.80384
7/27/2016 20:27,334.3,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,297.7,11.5,N,0,36.36177:-121.79589
7/27/2016 20:27,367,0.62,0.54,7/27/2016,2027,N,VIIRS,h,1,300.4,25.7,N,0,36.35777:-121.81226
7/27/2016 20:27,331.4,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,303.4,70.7,N,0,36.34921:-121.80458
7/27/2016 20:27,344.4,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,311.9,70.7,N,0,36.3515:-121.79525
7/27/2016 20:27,333.6,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,297.3,6.9,N,0,36.34406:-121.80428
7/27/2016 20:27,335.3,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,298.3,6.9,N,0,36.34617:-121.79572
7/27/2016 20:27,342.2,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,302.1,22.3,N,0,36.44053:-121.84412
7/27/2016 20:27,343.3,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,305.2,16,N,0,36.35221:-121.85627
7/27/2016 20:27,367,0.62,0.54,7/27/2016,2027,N,VIIRS,h,1,305.2,16,N,0,36.34718:-121.85541
7/27/2016 20:27,334.7,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,297.9,8.3,N,0,36.39575:-121.80618
7/27/2016 20:27,336.6,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,297.4,23.3,N,0,36.40169:-121.80318
7/27/2016 20:27,341.5,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,297.4,23.3,N,0,36.40772:-121.7998
7/27/2016 20:27,335.1,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,299.4,23.3,N,0,36.40633:-121.80553
7/27/2016 20:27,355.9,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,298.7,38.7,N,0,36.41736:-121.80297
7/27/2016 20:27,350.5,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,308.2,70.7,N,0,36.35457:-121.80398
7/27/2016 20:27,354.4,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,305.8,70.7,N,0,36.35673:-121.7952
7/27/2016 20:27,367,0.62,0.54,7/27/2016,2027,N,VIIRS,h,1,304.9,29.6,N,0,36.35257:-121.81215
7/27/2016 20:27,345.8,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,300.2,33.9,N,0,36.35327:-121.78805
7/27/2016 20:27,352.3,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,302.9,24.3,N,0,36.34833:-121.78692
7/27/2016 20:27,338.4,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,292.6,51.3,N,0,36.38496:-121.78629
7/27/2016 20:27,356,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,298.9,52.5,N,0,36.37628:-121.80052
7/27/2016 20:27,367,0.61,0.54,7/27/2016,2027,N,VIIRS,h,1,306.1,54.7,N,0,36.37326:-121.79156
7/27/2016 20:27,340.5,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,298.3,9,N,0,36.43123:-121.81837
7/27/2016 20:27,331.2,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,295.3,3.7,N,0,36.44:-121.90994
7/27/2016 20:27,344,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,310,18.4,N,0,36.49532:-121.89773
7/27/2016 20:27,349.8,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,305.6,23.5,N,0,36.46559:-121.86966
7/27/2016 20:27,341.9,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,300.4,9.3,N,0,36.38401:-121.85456
7/27/2016 20:27,355.4,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,301.1,41.7,N,0,36.43438:-121.8188
7/27/2016 20:27,337.5,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,295.9,17.8,N,0,36.43737:-121.81462
7/27/2016 20:27,342.1,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,295.8,10.7,N,0,36.38109:-121.80218
7/27/2016 20:27,351,0.61,0.54,7/27/2016,2027,N,VIIRS,n,1,303.2,51.3,N,0,36.38324:-121.79333
7/27/2016 20:27,343,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,298.3,9.3,N,0,36.37902:-121.85358
7/27/2016 20:27,334.6,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,297.5,10.3,N,0,36.36826:-121.8334
7/27/2016 20:27,342.3,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,302.7,14,N,0,36.35424:-121.84798
7/27/2016 20:27,341.7,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,307,14,N,0,36.34915:-121.84742
7/27/2016 20:27,331.7,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,306.4,12.3,N,0,36.34395:-121.84725
7/27/2016 20:27,347.9,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,301.2,12.3,N,0,36.33869:-121.84735
7/27/2016 20:27,348.3,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,297.8,10.2,N,0,36.33879:-121.82568
7/27/2016 20:27,340.1,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,296.5,8.6,N,0,36.37107:-121.84329
7/27/2016 20:27,334.5,0.62,0.54,7/27/2016,2027,N,VIIRS,n,1,296.1,7.7,N,0,36.36131:-121.86185
7/27/2016 22:08,351.8,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,296.2,13.5,N,0,36.45638:-121.8409
7/27/2016 22:08,352.5,0.61,0.71,7/27/2016,2208,N,VIIRS,n,1,297.6,7.8,N,0,36.46583:-121.85433
7/27/2016 22:08,346.8,0.61,0.71,7/27/2016,2208,N,VIIRS,n,1,300.2,4.7,N,0,36.45877:-121.86657
7/27/2016 22:08,345.9,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,295.6,11.4,N,0,36.45951:-121.84217
7/27/2016 22:08,352,0.61,0.71,7/27/2016,2208,N,VIIRS,n,1,299.6,23.5,N,0,36.35257:-121.84825
7/27/2016 22:08,347.6,0.61,0.71,7/27/2016,2208,N,VIIRS,n,1,298.3,10.3,N,0,36.33924:-121.84731
7/27/2016 22:08,367,0.61,0.71,7/27/2016,2208,N,VIIRS,h,1,303.7,21.4,N,0,36.34966:-121.84515
7/27/2016 22:08,335.1,0.61,0.71,7/27/2016,2208,N,VIIRS,n,1,302.9,5.3,N,0,36.34293:-121.84765
7/27/2016 22:08,346.9,0.61,0.71,7/27/2016,2208,N,VIIRS,n,1,295.3,5.3,N,0,36.33636:-121.84417
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,304.8,19.9,N,0,36.37135:-121.79069
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,299.6,26.9,N,0,36.34743:-121.78455
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,299.7,19.9,N,0,36.37112:-121.798
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,305,26,N,0,36.34716:-121.79613
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,304.3,25.6,N,0,36.34703:-121.80123
7/27/2016 22:08,352.7,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,297.6,26,N,0,36.34727:-121.79122
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,300.6,26.9,N,0,36.35408:-121.78648
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,307.2,26,N,0,36.35387:-121.79502
7/27/2016 22:08,339.5,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,300.6,25.6,N,0,36.35362:-121.80541
7/27/2016 22:08,341.5,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,299.4,14.2,N,0,36.36049:-121.79784
7/27/2016 22:08,336.4,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,299.4,14.2,N,0,36.36035:-121.80358
7/27/2016 22:08,333.8,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,299.1,22.4,N,0,36.36734:-121.7915
7/27/2016 22:08,350.4,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,298.7,134.2,N,0,36.37432:-121.77983
7/27/2016 22:08,352.8,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,301.4,18.5,N,0,36.35751:-121.80595
7/27/2016 22:08,340.6,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,301.2,18.5,N,0,36.35767:-121.80061
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,299.4,26.7,N,0,36.35815:-121.78479
7/27/2016 22:08,298.8,0.62,0.71,7/27/2016,2208,N,VIIRS,l,1,322.9,111.8,N,0,36.38074:-121.79032
7/27/2016 22:08,330.7,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,298.9,11.5,N,0,36.35078:-121.80788
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,298.7,26.7,N,0,36.35153:-121.78257
7/27/2016 22:08,347.6,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,297.2,11.7,N,0,36.34452:-121.79356
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,300.8,11.7,N,0,36.34438:-121.79848
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,300.5,16.2,N,0,36.38724:-121.79775
7/27/2016 22:08,347,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,293.6,16.2,N,0,36.39421:-121.78707
7/27/2016 22:08,354.7,0.62,0.71,7/27/2016,2208,N,VIIRS,n,1,298.3,14.9,N,0,36.42677:-121.81965
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,298.2,14.9,N,0,36.43353:-121.81682
7/27/2016 22:08,367,0.62,0.71,7/27/2016,2208,N,VIIRS,h,1,298.5,16.1,N,0,36.43027:-121.81504
